manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Pyzel,Puerto Padi,7777,https://pyzelsurf.com.au/products/puerto-padi,Semi Gun,Travel Step Up,step_up,,Thruster,powerful,reef_break,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy gun.,"The Puerto Padi came about when both Nathan Florence and Billy Kemper asked me to re-design their favourite Padillacs to better suit the late drops and tricky barrels of Puerto Escondido. The Padillac has proven to be one of the best big wave designs of the past decade, but they wanted something that would let them take off later and deeper, and be able to knife under the lip even easier, so I made some small yet significant changes. These changes have worked out well enough that Nathan has ridden his Puerto Padis on 2 waves that are considered to be at the top of the list of the very best tube/foamball rides in surfing history- both in Ireland– his 7’5’’ on the crazy left at Mullaghmore and his psycho backdoor of the right at Aileens. The team also loves them in long, hollow reef breaks like Cloudbreak. The biggest design changes are mostly evident in the front half of the board. To help the board to fit into stepper drops and thread-deep barrels we narrowed the nose width by ½ an inch, added extra nose rocker and also thinned out the nose by close to ¼ inch. These changes help to free up the whole front end of the board in more critical situations and add sensitivity while still packing a lot of paddle power into a board for its size. The Puerto Padi also features a pulled-in baby swallow tail which increases reaction time off the bottom enough to allow for fast adjustments u","To help the board to fit into stepper drops and thread-deep barrels we narrowed the nose width by ½ an inch, added extra nose rocker and also thinned out the nose by close to ¼ inch.",,swallow tail,,medium,high,proposed_for_owner_review,True,\bstep[ -]?up\b; \bsemi[ -]?gun\b,,
Pyzel,Pyzalien,7799,https://pyzelsurf.com.au/products/pyzalien,Hybrid Shortboard,All Round Daily Driver,daily_driver,hybrid_shortboard,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate,moderate,daily_driver | everyday,alternative | beginner | big_wave | competition | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"Pyzel's PyzAlien is one of the most popular models in the range giving you the feel of a high-performance board disguised as a stubby. Designed as an all-rounder this board has a shorter fatter outline combined with a lower entry rocker and high tail rocker.This ensures the Pyzalien is fast and easy to paddle while still being loose on the backfoot giving you the ability to perform tight turns in the pocket of the wave. Tail Shape: Round Squash Tail Concave Rails: Full Rail Fin System: FCS, Futures Fin Setup: Thruster, Quad, Five Fin",lower entry rocker,Full Rail,Squash Tail,,low,medium,proposed_for_owner_review,True,\bdaily driver\b; \ball[ -]?rounder\b,,
Pyzel,Pyzalien 2,7789,https://pyzelsurf.com.au/products/pyzalien2electraliteepoxy,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance daily-driver classification.,"An amazing option for the One Board Quiver - Pyzel's Pyzalien 2 is a fresh take on an older favourite! For years the original Pyzalien has been an all-time favourite model, so we decided to take a fresh approach to it and release the new and improved Pyzalien 2 for 2020. Back when the Original came out it was a lot different than the shortboards of the time- wide point forward outline, wider overall in the nose, with the thickness flow pushed forward as well. It was designed to be ridden shorter/wider than your normal boards, but still have the volume needed to make it work well in weaker waves. 10+ years later and the Pyzalien still looks a little different, but most modern shortboard designs have shifted in a similar direction. The Pyzalien 2 works great in a huge variety of waves, from points to reefs to beach break, and has one of the most user-friendly, yet high performance rockers we've made, smooth and clean, with med/low entry running through to med+ tail rocker. The bottom has a single concave starting in the nose, running under the front foot, blending into double concave and then VEE in the last 6 inches of the tail which adds release that helps ease you into turns. This rocker/bottom combo gives the board quick, effortless speed from take-off, while increasing the responsiveness and control, allowing for easier rail to rail transitions at high speeds. The outline is","The Pyzalien 2 works great in a huge variety of waves, from points to reefs to beach break, and has one of the most user-friendly, yet high performance rockers we've made, smooth and clean, with med/low entry running through to med+ tail rocker. This rocker/bottom combo gives the board quick, effortless speed from take-off, while increasing the responsivenes",refined rails,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Pyzel,Pyzalien 2 XL,7784,https://pyzelsurf.com.au/products/pyzalien-2-xl-electralite,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,weak,beach_break,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"The Pyzalien 2 XL is an amazing option for the One Board Quiver! A fresh take on an all time favorite design offered in fuller dimensions to suit the larger size surfer, or just if you are looking for a higher volume version. For years the original Pyzalien has been an all-time favourite model, so we decided to take a fresh approach to it and release the new and improved Pyzalien 2 for 2020. Back when the Original came out it was a lot different than the shortboards of the time- wide point forward outline, wider overall in the nose, with the thickness flow pushed forward as well. It was designed to be ridden shorter/wider than your normal boards, but still have the volume needed to make it work well in weaker waves. 10+ years later and the Pyzalien still looks a little different, but most modern shortboard designs have shifted in a similar direction. The Pyzalien 2 works great in a huge variety of waves, from points to reefs to beach break, and has one of the most user friendly, yet high performance rockers we've made, smooth and clean, with med/low entry running through to med+ tail rocker. The bottom has a single concave starting in the nose, running under the front foot, blending into double concave and then VEE in the last 6 inches of the tail which adds release that helps ease you into turns. This rocker/bottom combo gives the board quick, effortless speed from take-off, w","The Pyzalien 2 works great in a huge variety of waves, from points to reefs to beach break, and has one of the most user friendly, yet high performance rockers we've made, smooth and clean, with med/low entry running through to med+ tail rocker. This rocker/bottom combo gives the board quick, effortless speed from take-off, while increasing the responsivenes",refined rails,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Pyzel,Radius,7795,https://pyzelsurf.com.au/products/radius,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,beach_break | point_break,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Pyzel Radius is the most high-performance shortboard design in the Pyzel range. It's the same as the Bastard model which was John John Florence's go-to board during his run at the World Title in 2016. John John loves it and always has one in his quiver, but it was also selected by Jordy Smith as his favourite board, and he crowned it the winner of the 2017 STAB IN THE DARK contest! The Radius loves to be ridden fast and loose in above average to pumping waves. It has a smooth and continuous medium to high bottom rocker which allows for easy, snappy turns. The single concave throughout the entire board adds lift and provides lots of drive. The gentle hip in the outline of the tail keeps it lively and sharp, and also contributes extra drive. This model has been proven to excel in the beach breaks of Rio and France, point breaks such as J Bay and Trestles, and the reefs of the South Pacific and Indonesia. It feels best in waves that have a good amount of push behind them and some curve on the face. If you're looking to take your surfing to the level of decent to firing waves, this board will get you there!","It has a smooth and continuous medium to high bottom rocker which allows for easy, snappy turns.",,"The Radius loves to be ridden fast and loose in above average to pumping waves. The gentle hip in the outline of the tail keeps it lively and sharp, and also contributes extra drive.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Radius Prime Round,7775,https://pyzelsurf.com.au/products/radius-prime-round,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,powerful,reef_break,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Radius Prime model is a fast, loose and ultra-rippable high-performance board that is ideal for when the waves get good. The Radius Prime is a newly re-tuned version of the Radius, the ultimate High-Performance Shortboard design which is a favourite of our international team and was Jordy Smith’s pick for winner of Stab in the Dark. The Prime is a winning choice for everything from punchy beach breaks, lined-up point waves and any sort of reef break around the world. Just like its predecessor, it does work best in waves where there is some curve in the faces and will allow you to push the board into the well overhead range with ease. The Radius Prime is state-of-the-art high-performance, and we believe it’s a great board for anyone who is ready to level up their surfing. The Pyzel radius Prime has; A continuous med/high bottom rocker for easy turning and a single concave to add lift and drive. A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier. A hip in the outline to keep it lively and loose. Increased nose width which helps add drive and better flow. We wanted to offer something fresh while staying true to the best aspects of the original Radius design that everyone who rides one seems to love. Still meant to be ridden in better waves, the Radius Prime should be ridden around 1 inch shorter than ","The Pyzel radius Prime has; A continuous med/high bottom rocker for easy turning and a single concave to add lift and drive. A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier.",,"A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Radius Prime Squash,7774,https://pyzelsurf.com.au/products/radius-prime-squash,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,powerful,reef_break,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Radius Prime model is a fast, loose and ultra-rippable high-performance board that is ideal for when the waves get good. The Radius Prime is a newly re-tuned version of the Radius, our ultimate High-Performance Shortboard design which is a favourite of our international team and was Jordy Smith’s pick for winner of Stab in the Dark. The Prime is a winning choice for everything from punchy beach breaks, lined-up point waves and any sort of reef break around the world. Just like its predecessor, it does work best in waves where there is some curve in the faces and will allow you to push the board into the well overhead range with ease. The Radius Prime is state-of-the-art high-performance, and we believe it’s a great board for anyone who is ready to level up their surfing. The Pyzel radius Prime has; A continuous med/high bottom rocker for easy turning and a single concave to add lift and drive. A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier. A hip in the outline to keep it lively and loose. Increased nose width which helps add drive and better flow. We wanted to offer something fresh while staying true to the best aspects of the original Radius design that everyone who rides one seems to love. Still meant to be ridden in better waves, the Radius Prime should be ridden around 1 inch shorter than ","The Pyzel radius Prime has; A continuous med/high bottom rocker for easy turning and a single concave to add lift and drive. A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier.",,"A touch more tail rocker in the Prime, which gives it a tighter turning radius and lets you get up into the lip a little easier.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Red Tiger,7778,https://pyzelsurf.com.au/products/red-tiger-t23,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance shortboard classification.,"The Pyzel Red Tiger T23 is John John Florence’s personal dimensions, construction and trademark red and yellow spray on his go-to high-performance shortboard. It is suited to medium-sized, slower, weaker waves, based on John’s simple guidance - ”make it Fast and Fun”. The Pyzel Red Tiger is perfect for waves in the 2-4ft range. This board is only available in JJF's 6'0"" x 19 1/8"" x 2 1/2"" - 30.5L The Pyzel Red Tiger T23 features: A wider outline for a high-performance surfboard, with the wide point sitting an inch behind the centre. The wider tail-block squash helps to keep area in the tail which provides lift and drive, and also helps create “pop” when going into the air. A moderate hip by the front fins puts a break in the outline to help create a pivot point that allows for tighter radius turns and release in the lip. The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off the tail. This bottom keeps the flatter board easy to roll rail-to-rail and the vee of the tail works to allow easy vertical surfing and short-arc carves, even in tight, pockety waves. The thickness flow (foil) from nose to tail is balanced and clean, with the front of the board just barely thinner than the back half. The deck is flat-ish, keeping ",The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off the tail. This bottom keeps the flatter board easy to roll rail-to-rail and the vee of the tail works to allow easy vertical surfing and short-,,"The wider tail-block squash helps to keep area in the tail which provides lift and drive, and also helps create “pop” when going into the air. The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off ",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Red Tiger XL,7779,https://pyzelsurf.com.au/products/red-tiger-xl,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | performance_shortboard,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"The Pyzel Red Tiger XL is built to suit the bigger, stockier surfer, or for more novice surfers looking to level up in their surfing by downsizing to a smaller board. Based on John John Florence’s new go-to high-performance shortboard, the Pyzel Red Tiger XL is suited to medium-sized, slower, weaker waves. The Pyzel Red Tiger XL is perfect for waves in the 2-4ft range. The Pyzel Red Tiger XL features: A wider outline for a high-performance surfboard, with the wide point sitting an inch behind the centre. The wider tail-block squash helps to keep area in the tail which provides lift and drive, and also helps create “pop” when going into the air. A moderate hip by the front fins puts a break in the outline to help create a pivot point that allows for tighter radius turns and release in the lip. The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off the tail. This bottom keeps the flatter board easy to roll rail-to-rail and the vee of the tail works to allow easy vertical surfing and short-arc carves, even in tight, pockety waves. The thickness flow (foil) from nose to tail is balanced and clean, with the front of the board just barely thinner than the back half. The deck is flat-ish, keeping more foam (volume) out toward",The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off the tail. This bottom keeps the flatter board easy to roll rail-to-rail and the vee of the tail works to allow easy vertical surfing and short-,,"The wider tail-block squash helps to keep area in the tail which provides lift and drive, and also helps create “pop” when going into the air. The rocker is fairly flat for a high-performance board with a single to double concave through the front 2/3 of the board and then blends that into a significant double concave/deep vee combo through the fins and off ",,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Score Lord,7760,https://pyzelsurf.com.au/products/the-score-lord,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"A rippable Daily Driver, The Score Lord, is a sleek beast of a board that has the perfect blend of Width, Thickness and Rocker designed to maximize your wave count, improve your surfing and still provide the performance potential we are always chasing after. I have been building different versions of the Score Lord for myself, my friends and my team riders over the past 3 years, trying to pack volume into our boards without losing sensitivity and performance. I watched them ride tons of waves and used their feedback to dial in the design. Finally, after constantly having people paddle up to me and ask what I was riding, we decided it’s time to share it with everyone. Meant to be ridden in all types of waves, anywhere from 2 to 10 feet (yes it is THAT versatile!) and designed for maximum paddle power, stability and glide, the Score Lord allows you to surf up to your potential or improve rapidly! The outline is clean, wide-point forward (+2”), with a full nose that is just slightly wider than the tail. The back half is sleek, but not overly narrow and ends in a very round pin tail that keeps it smooth and loose. The thickness is pushed forward to keep lots of foam (Volume) under your chest area, keeping the sleek beaked nose free for fast paddle and easy wave catching, while the rails and tail area are thinned out to keep it sensitive and quick. Sizing for the Score Lord is prett","A rippable Daily Driver, The Score Lord, is a sleek beast of a board that has the perfect blend of Width, Thickness and Rocker designed to maximize your wave count, improve your surfing and still provide the performance potential we are always chasing after. The thickness is pushed forward to keep lots of foam (Volume) under your chest area, keeping the slee",,round pin tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Pyzel,Shadow,7796,https://pyzelsurf.com.au/products/theshadowproject12,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"Pyzel's Shadow Project 12 is part of a limited edition series of boards that are based off what 2x World Champion John John Florence was riding at the start of the 2019 WSL season. All boards have the JJF contest board logo placements (PYZEL Logo upside down) and Coloured pin strip rail spray. Construction: PU Glassing: Standard (4+4 deck, 4 bottom) Fin Boxes: FCS2/Futures x 3 (Choose option above - Fins not included) Tail shape: Rounded Square",All boards have the JJF contest board logo placements (PYZEL Logo upside down) and Coloured pin strip rail spray.,,"All boards have the JJF contest board logo placements (PYZEL Logo upside down) and Coloured pin strip rail spray. Construction: PU Glassing: Standard (4+4 deck, 4 bottom) Fin Boxes: FCS2/Futures x 3 (Choose option above - Fins not included) Tail shape: Rounded Square",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Shadow XL,7792,https://pyzelsurf.com.au/products/shadowxl,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"Pyzel's Shadow XL is our new high-performance shortboard addition to the Ghost family and has quickly become a favourite among our team riders and friends. For the 2018 Stab in the Dark project Jon wanted to make something fresh and new, but to start off with something that was tried and true. Knowing that the Phantom is a great board for those types of conditions he decided to start there and redesign it as a more refined, high-performance shortboard, while still keeping the added flow and glide that defines the Phantom. The Shadow is designed to give you the advantages of a wider, forward outlined type of board but in a sleek, modern package. It features our version of a high-performance outline, but with the wide point at the centre not behind. We pulled in the nose by almost a half-inch and added some extra rocker through the last 12 inches in the nose to keep it free through critical turns. It has a gentle hip for looseness and the squash tail is pulled in to help tighten the turning radius and improve its vertical capabilities. The tail rocker and bottom concave remain nearly identical to the Phantom, which has proven to work really well in everyday conditions in waves around the world. The thickness flow, or foil, is different from most other HPSBs, keeping the volume a little bit in front of the centre, but not overly exaggerated. This added foam under the chest area no","We pulled in the nose by almost a half-inch and added some extra rocker through the last 12 inches in the nose to keep it free through critical turns. The tail rocker and bottom concave remain nearly identical to the Phantom, which has proven to work really well in everyday conditions in waves around the world.",,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Pyzel,Tank,7800,https://pyzelsurf.com.au/products/tank,Semi Gun,Travel Step Up,step_up,,Thruster,powerful,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy gun.,"The Pyzel Tank provides maximum paddling power and drive off the bottom while still being able to maneuver, rather than just go straight like most guns. The design was inspired by Nathan Florence and made for surfing larger waves around his home on the North Shore of Hawaii like Pipeline, Backdoor and Sunset. The Tank is the next generation of big wave surfboards. The Tank is capable of big manoeuvres in big waves like floaters and large sweeping turns. The outline was influenced by one of Pyzels original step-up style boards, the Next Step. The Tank is designed to hold a bit more volume throughout the board for paddling into critical situations, but without sacrificing manoeuvrability and speed. If you're looking to chase even larger waves than those mentioned above, you might want to check out the Pyzel Padillac.",,,The Tank is capable of big manoeuvres in big waves like floaters and large sweeping turns.,,medium,high,proposed_for_owner_review,True,\bstep[ -]?up\b; \bsemi[ -]?gun\b,,
Pyzel,Tiger Twin,7766,https://pyzelsurf.com.au/products/tiger-twin-with-spray,Performance Twin,Performance Twin,performance_twin,,Twin,weak,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance twin classification.,"Introducing the Tiger Twin (2+1) the newest addition to the Pyzel Tiger Series. Originating in collaboration with Heritage Margate Surf Shop with East Coast waves in mind, the Tiger Twin is a special blend of two of our most loved smaller wave designs, the Happy Twin and the White Tiger. Both of these models have been favorites of our customers and team for years. The Tiger Twin is fast, responsive and user friendly, but also easy to paddle and good in weaker surf. It features a lower rocker, a wider beak nose and a single wing swallow tail. As with many of our best performing designs it has double concave through the majority of the bottom, running into a flat panel Vee off the tail which gives it the ability to roll over from rail to rail very easily despite its width. The rails are full but forgiving and the overall rocker allows for easy paddling and acceleration in smaller, weaker waves. Like the White Tiger it will give you a good reason to get out in the water on those marginal days of surf, but still being able handle a variety of waves on their better days. Designed as a twin + trailer, the Tiger Twin will suit those not quite yet ready to commit to a full-on twin, but excited to feel that speed and looseness. The Tiger Twin is something that everyone has been loving- quick to accelerate, smooth riding, speedy down the line yet, still agile in the pocket.","It features a lower rocker, a wider beak nose and a single wing swallow tail. As with many of our best performing designs it has double concave through the majority of the bottom, running into a flat panel Vee off the tail which gives it the ability to roll over from rail to rail very easily despite its width.",,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; twin fin supporting evidence,,
Pyzel,White Tiger,7780,https://pyzelsurf.com.au/products/white-tiger,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated hybrid daily-driver classification.,"The Pyzel White Tiger is a fun, stubby little board designed for average/below-average waves. It gets up and goes easily, flies through the weakest sections, but still lets you smash the lip and boost airs along the way. The very first one was a side project board for John John Florence, who rarely rides “fun” boards. It sat in his garage for maybe a year, and in the meantime, I made a few for his little brother Ivan. It was the perfect design to fit Ivan’s surf/skate style and soon he was telling us how much he loved it and sending us clips of him doing big carves and boosting airs on it. Finally, JJF pulled his 5’6’’ out and was immediately having a blast on it too. Now it’s one of John’s favourite boards to ride whenever he has some time off from the tour and just wants to play around with something easy to ride. The Pyzel White Tiger features: It has a stubby outline, with a very full nose and wide squash tail. There is no tail hip and the wide point is 1 ½’’ forward of the center. The tail measurement is just slightly wider than the nose The thickness is also concentrated forward, with a beak-nose design that helps keep the volume up under the chest area for better paddle power. The rocker is even and flowing, flat throughout the board and designed to get up on top of the water quickly, which lets you build and carry speed with ease. A single to double concave runs through","The rocker is even and flowing, flat throughout the board and designed to get up on top of the water quickly, which lets you build and carry speed with ease. The single/double concave gives the board lots of lift (think speed) while helping to let the wider design transition from rail to rail with ease.",,squash tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
