manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Lost,Puddle Fish,7864,https://lostsurfboards.com.au/products/puddlefish,Fish,Twin Fin Fish,traditional_fish,,Twin,weak,,Intermediate | Advanced,high,flow_and_speed,fish | traditional_fish | weak_wave | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | twin_pin,Curated weak-wave fish classification.,"Designed for unadulterated lateral speed in small surf, the PuddleFish is an extreme little speed machine. A fast fishy spin on the very popular Puddle Jumper. Distinctly shaped with an inverted swallow, set inside a wide square tail, and a speed bleeding, afterburner, release channel exiting the tail. The PuddleFish allows full force, small wave, rail surfing with confidence and none of the cumbersome drift usually associated with alternative fish shapes. ~Matt Biolos","The PuddleFish allows full force, small wave, rail surfing with confidence and none of the cumbersome drift usually associated with alternative fish shapes.",,"A fast fishy spin on the very popular Puddle Jumper. Distinctly shaped with an inverted swallow, set inside a wide square tail, and a speed bleeding, afterburner, release channel exiting the tail.",,medium,review_required,hold_for_owner_review,False,current primaryFamily=Fish,,
Lost,Puddle Jumper,7865,https://lostsurfboards.com.au/products/puddlejumper,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Puddle Jumper has a nice concave made for planing speed. With a wider outline to generate plenty of speed combined with a vee through the tail, this board flies and has plenty of drive down the line. With a straight rail line and vee in the tail gives you plenty of hold while you're carving. The Lost Puddle Jumper by Mayhem is one of the better smaller wave surfboards. Based on earlier domestic models like The RV, this model is generating plenty of hype and will be a staple in many quivers.",With a straight rail line and vee in the tail gives you plenty of hold while you're carving.,,"With a wider outline to generate plenty of speed combined with a vee through the tail, this board flies and has plenty of drive down the line. With a straight rail line and vee in the tail gives you plenty of hold while you're carving.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Puddle Jumper HP,7866,https://lostsurfboards.com.au/products/puddlejumperhplibtech,Groveller,Small Wave Performance,groveller,,Thruster | Five Fin,weak,,Intermediate | Advanced,high,moderate_small_wave,groveller | small_wave | weak_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin,Curated high-performance groveller classification.,"The new outline of Lib Tech's Puddle Jumper HP Libtech enables you to surf even more like a normal board-a very playful board that is easy to paddle and ride yet still allows more radical and quick turns than all other PJ models. ""If you are one of the thousands of surfers that enjoyed the Puddle Jumper Series, the PJHP allows you to take your small wave surfing to the next level."" ~Matt Biolos The Puddle Jumper HP is a souped-up, slimmed down, refined Puddle Jumper. It features a pulled in nose with the wide point brought back, and a narrower, pulled in tail block. It is easy on the eyes, sleek and refined under the arm, and its smooth foiled lines deceptively hide its significant volume with built in speed to spare. Stand on the tail of this thing and simply go to town, up and down, round and round, like you have a motor in small surf. The tail, with its foiled rails and deep vee, holds in and gives confidence at high speeds. The overall rocker, generous width and deep central concave generate small wave squirt like you would expect from a Puddle Jumper. This board features a concave bottom that transitions to vee in the tail. The wide outline makes for easy wave catching and down the line glide and stability. The concave bottom adds lift and an increased rail curve, which allows radical top to bottom surfing. The straight rail line & vee in the tail keep the board moving for",,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Groveller; \bgrovell?er\b,,
Lost,Puddle Jumper Pro,7867,https://lostsurfboards.com.au/products/puddle-jumper-pro-lightspeed-eps,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"The Puddle Jumper Pro LightSpeed EPS came to life as a challenge from the California sales rep (former World Tour surfer) Nate Yeomans. He and our General Manager, Ben Kelly (a skilled surfer himself) had been addicted to the PJHP the last couple years and wanted to re-visit and develop it into something more. Simply put, they said: ""We want to stretch the PJHP into more of a shortboard, but have it still ""skate"" easily, like the original and still rip as a quad."" Both Nate and Ben ride the same 5'6""x 20"" 29.50-litre PJHP. They decided to start with the 5'6 and elongate to 5'8"", narrow to 19.50"", pull in the nose and tail, then increase the nose rocker closer to that of a performance shortboard. We were careful to retain the exaggerated low tail rocker and deep, single concave to double concave, vee in the tail. That bottom combo is where the horsepower and control both come from. The results are a forgiving football shaped outline that is very fast, yet free under foot, with the classic Puddle Jumper drive, the quick whip and forgiveness of a pulled in nose and the extra rail length to hold an arc, in longer, more critical carves and snaps.","They decided to start with the 5'6 and elongate to 5'8"", narrow to 19.50"", pull in the nose and tail, then increase the nose rocker closer to that of a performance shortboard. We were careful to retain the exaggerated low tail rocker and deep, single concave to double concave, vee in the tail.",,"They decided to start with the 5'6 and elongate to 5'8"", narrow to 19.50"", pull in the nose and tail, then increase the nose rocker closer to that of a performance shortboard. We were careful to retain the exaggerated low tail rocker and deep, single concave to double concave, vee in the tail.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b; \bworld tour\b,,
Lost,Puddle Jumper Sting,7868,https://lostsurfboards.com.au/products/puddle-jumper-sting,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Is it possible to make an all time fave even better? That's the question...and the challenge. The Puddle Jumper was a genre defining game changer and one of the most popular small wave hybrids of all time. With a plethora of knock-offs and our own growing line up of spin-offs, its evolution and popularity continues. More than a decade in, we still receive custom orders for original Puddle Jumpers, almost daily. The PUDDLE JUMPER STING is inspired by our long time Puddle Jumper collaboration with LIB-Tech, which features a winged squash tail version of the original Puddle Jumper. We wanted to build on this design and take it a step further, incorporating the iconic STING design element. The insertion of the STING came together naturally and with ease. Looking like it always belonged. One of our widest and most stable/playful plan-shapes has now been radicalized with the STING. Placed at 18"" (roughly 1/4 up from the tail) it immediately looked like a perfect fit. Enabling a sharper, tighter and more intense turning fulcrum, into this easy riding, playful fun machine. One of the limitations of exceedingly wide hybrids has always been that they are easy to enjoy, but difficult to get truly radical on. The same problem solving that brought the STING to prominence, nearly 50 years ago, is re-applied here, to the OG Puddle Jumper, with amazing results. Bertlemann will love it and Butt",,,squash tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Quiver Killer,7869,https://lostsurfboards.com.au/products/quiver-killer-light-speed-ii,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy daily_driver.,"""A …lost classic, Digitally Re-mastered"" The Quiver Killer is one of our all time, best selling and most loved models. Popular around the world. It was one of the original modern hybrid shapes, that worked in all types of conditions, from 2' slop to 6' tubes. An early 5-fin adapted model, it can be adjusted with fins, for waves of all types and sizes. A literal one board quiver, thus the name, Quiver Killer. Its forward outline and fairly wide nose lend plenty of forward momentum, both paddling and once you're on your feet. Drive is not an issue, here. The generous width and continuous curve outline, with a modestly pulled in rounded pin tail give both lift in smaller surf, and speed control, with precise turning and carving, with confidence in better waves. The nose rocker is moderate, pairing well with the width up front and initiates into turns with forward momentum. The tail rocker is lower. Its fast and drivey, featuring a clean concave and enough curve in the rail rocker, to turn well under the rear foot to not feel stiff. This little board proved itself again and again, with its ability to perform in all conditions, under the feet of local and traveling surfers around the world. We had not adjusted the design in years, simply re-sizing for custom orders as retailers slowly stopped stocking them, in lieu of newer models. With the constant updating and releasing of new mod","The nose rocker is moderate, pairing well with the width up front and initiates into turns with forward momentum. The tail rocker is lower.",,rounded pin tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Rad Ripper,7870,https://lostsurfboards.com.au/products/rad-ripper-blacksheep,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,weak,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance daily-driver classification.,"Super-fast, forgiving, user friendly retro fun, featuring modern updates and improvements, suitable for almost anyone. RAD RIPPER is the latest in our ""Post Modern Retro"" collection. A direct spin off from the Retro Ripper, but scaled for small, sub-par, every day surfing. Starting with the Retro Ripper, I lowered the entry rocker a bit (for fast paddle, early entry, easy glide and quickness out the gate), and replaced the speed controlling round tail with a wide, planing squash tail. Lots of lift and surface area for small surf. As a child of '80's surfing, I've always been enamored by the ease of use from that era's performance short boards. The RAD RIPPER retains a noticeably healthy amount of tail rocker, cut through by an aggressive double concave, adding even more lift and squirt under the rear foot. Super-fast, forgiving, user friendly retro fun, featuring modern updates and improvements, suitable for almost anyone. Highlighted features include: • Flat, stable deck, with steep, low apex, tucked soft rails. • Slight vee in nose (to free up the low rocker) into a shallow single concave, into a deep double concave vee, for both speed andcontrol. • Wide, stable squash tail, glides across anything, and holds speed through turns, even in small summer slop. • Forward thickness flow, with wedged ""beak"" nose, for drive and paddle -ability. ...Lost BlackSheep BlackSheepBuilt board",lowered the entry rocker,soft rails,round tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Lost,Rad Zapper,7871,https://lostsurfboards.com.au/products/rad-zapper-og-art,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Rad Zapper by Lost and Cheyne Horan is a small wave speed machine that harkens back to a past era when boards were fast fun and easy to ride, but equally playful in the water. We created this board together, side by side in the shaping room, integrated his ""Lazor Zap"" design elements and flair into one of our most popular designs, the 1980's influenced Rad Ripper. What we came out with is the Rad Zapper. The Rad Zapper surfboard features: Noticeably flat deck and unique, volume-reducing rail shape. Carried the thickness flow, aggressively into the nose and the tail. Ending with a pronounced beak nose and tapered tail foil. Moved the wide-point back, noticeably pulling in the ""no nose"" tip and widening the tail, dramatically, making for amazing small wave attributes. A double bump soft swallow ""Butt"" tail, which helps control the radical, wide tail. A unique deep double concave though the tail, which starts out soft near the stringer then graduates to an almost hook, out near the edge, rocketing water through the tail, while also lending some grab and bite, for control. Lowered entry rocker, for speed and added a soft belly in the nose, to keep it free and loose. A pointed nose, performance board, designed for smaller surf, where you can stand on the tail and turn wherever you like, without running out of speed or floatation. *Note - colours are only available in the specifi",Lowered entry rocker,,"We created this board together, side by side in the shaping room, integrated his ""Lazor Zap"" design elements and flair into one of our most popular designs, the 1980's influenced Rad Ripper. Carried the thickness flow, aggressively into the nose and the tail.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Retro Gun,7872,https://lostsurfboards.com.au/products/retrogun,Semi Gun,Travel Step Up,step_up,,Thruster,powerful,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy gun.,"The vee lessens through the centre and increases again into an accelerated tail rocker, with deep double concave cutting through the tail curve. The continuous vee bottom enables a high-volume board to surf lower in the water and engage the rail. It cleanly cuts through big bumpy chop or stiff offshore conditions and allows for smooth, controlled, rail to rail surfing. It easily remains in control at high speeds, in powerful surf. The outline wide point is pushed forward and pulls tight into the tail. This forward wide point (and thickness flow) make paddling through challenging line ups, and catching large waves, a lot less work. They work together to allow early entry and provide drive and glide in solid waves. The flat deck (with steep, low apex rails) and pulled in tail, provide a stable, yet nimble enough, a platform for precise positioning on large wave faces, and in tubes. Built standard with Strong (yet flexible) 4ply Redwood stringer Thruster/Quad convertible fin set up. *Please note that the price shown reflects the cost for a white board with no spray. The pictured full board spray is available for an extra $11. Full board sprays are popular on gun models as they allow you to keep the board for a long period of time without it aging too quickly. Please call us if you'd like to discuss spray options.","The vee lessens through the centre and increases again into an accelerated tail rocker, with deep double concave cutting through the tail curve. The continuous vee bottom enables a high-volume board to surf lower in the water and engage the rail.",,"The vee lessens through the centre and increases again into an accelerated tail rocker, with deep double concave cutting through the tail curve. The outline wide point is pushed forward and pulls tight into the tail.",,medium,high,proposed_for_owner_review,True,\bstep[ -]?up\b; \bsemi[ -]?gun\b; \bpowerful surf\b,,
Lost,Retro Ripper,7873,https://lostsurfboards.com.au/products/retroripper,Performance Daily Driver,Performance Daily Driver,step_up,performance_daily_driver | daily_driver,Thruster | Five Fin,powerful,,Intermediate | Advanced,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated alternative daily-driver classification.,"Designed as an everyday utility board to semi-step up. A great travel board, that can handle some size, and a wide variety of conditions. The target surfer for this board is the guy who tends to ride wider, thicker, high volume, relaxed rocker boards in small, daily surf...and struggles to find a suitable board for bigger, better, or more challenging days. Very well suited for solid East Coast hurricane and winter swells, crowded head high beach breaks, long winding points and really excels in strong offshore winds, or choppy, windy conditions.","The target surfer for this board is the guy who tends to ride wider, thicker, high volume, relaxed rocker boards in small, daily surf...and struggles to find a suitable board for bigger, better, or more challenging days.",,,,medium,medium,proposed_for_owner_review,True,\bstep[ -]?up\b,,
Lost,Retro Tripper,7874,https://lostsurfboards.com.au/products/retrotripper,Performance Fish,Performance Fish,step_up,,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"The RETRO TRIPPER is inspired by the desire for a short and wide, with plenty of glide, fish alternative, for surfing punchy and powerful waves with confidence and control. It's wide (beaked) nose, winged pin tail, mellow retro-rocker, flat deck and steep downward rails, combined with Twin+1 fin set-up, excels in good waves, powerful waves, hollow waves, fast waves and big waves, but is still wide and skatey enough for everyday fun. Features Developed in early 2021, first for myself as a board for smaller days on an early season Salina Cruz, March strike mission. My first one worked well, with room to improve, so I made another for April in The Mentawais, while back on the move. At the same time, inspired by my own, we made a few more, for some team riders around home. STAB Electric Acid came with a call, so we made two for the siblings Ho, glassed on fins and all. From these early prototypes, feedback was made...and by July '21, on the road to El Salvador…hoping they passed the grade. With Coco Ho and Luke Davis as the ponies, we scored solid surf and realized The Retro Tripper was money! Based on the RetroRipper chassis, but significantly shorter (with lower entry rocker), thicker, wider and with a forward outline. RETRO TRIPPER is similar to our classic #MonkFish-round pin, ridden by Cory Lopez, in his seminal Skeleton Bay segment, from 5'5"" Redux. The Flat deck, forward out",lower entry rocker,,pin tail,,medium,high,proposed_for_owner_review,True,\bsolid surf\b,,
Lost,RNF 96,7875,https://lostsurfboards.com.au/products/rnf-96-black-sheep-white-ice,Performance Fish,Performance Fish,traditional_fish,performance_fish | performance_shortboard,Twin | Quad,moderate,,Intermediate | Advanced | Expert,high,flow_and_speed,fish | traditional_fish | weak_wave | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | twin_pin,Manufacturer-described retro fish with modern performance capability.,"THE 5' 5"" X 19 ¼ RNF IS BACK AND BETTER THAN EVER! The surf industry was in a 20 year performance design rut when in '94 and '95 Matt Biolos experimented with multiple variations of fish for himself, Chris Ward and Cory Lopez that became the building blocks for a performance hybrid revolution. ""I'd never before had so many surfers and shapers ask me what are you riding?"" The RNF '96 sh designs that teenaged Chris and Cory took to the North Shore and made their indelible mark on the surfing universe were featured in the seminal '97 surf film 5'5"" X 19 ¼. The key component of Matt's fish is that they are performance minded inspired by MR's competitive minded twins of the '70s and '80s with relatively pulled in tails designed to rip, not just small surf but in all sizes and shape of waves. Most fish have been predominantly influenced by wide tailed '70s kneeboards that create speed but have always fallen far short of the peak performance of modern short boards. In the name of great surfing and surfboards Matt has applied the past 25 years of board building to create a better surfboard faithfully based on but not exacting to the 96 RNF versions. ""With diligent testing being done by Kolohe, Coco, Ian Crane, Crosby Cola and other ""guests"" including myself in the last few months of 2020, we are very confident that the RNF '96 will perform at and above expectations, as an all-around, r","The RNF 96 features: A traditional fish outline Medium rail profile, increasing versatility Increased rocker with a pulled-in tail to suit performance surfing Foam throughout the centre to help with paddling and entry 2+1 fin setup We suggest riding the Lost RNF 96 at the same litres as your standard high-performance shortboard, which is about 5 inches short",,"The RNF 96 features: A traditional fish outline Medium rail profile, increasing versatility Increased rocker with a pulled-in tail to suit performance surfing Foam throughout the centre to help with paddling and entry 2+1 fin setup We suggest riding the Lost RNF 96 at the same litres as your standard high-performance shortboard, which is about 5 inches short",,high,medium,proposed_for_owner_review,True,\btraditional fish\b; \bretro fish\b,,
Lost,RNF 96 King Fish,7876,https://lostsurfboards.com.au/products/rnf-96-king-fish,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,weak,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"""The worlds most popular ""Fish""...all grown up"" By popular demand! The RNF'96_KINGFISH, is here to make all your mid-length (and Mid-life) dreams, come true. We thought about it for years, yet never pulled the trigger. After all these years as the top selling and most popular ""Fish"" model in the world, the ""little disc"" is now stretched out (and sleeked up) into our line of Mid-Length Mayhems. Its no secret that many of us who started riding fish in the mid-'90s are now well into our '50s, not surfing every day and distracted by life's trials and tribulations. We've grown up…and now, our favorite board has grown up, too. Containing all the proven design details and DNA as the RNF_96, from which is ""spawned"", the RNF'96_KINGFISH features: Low entry rocker, for paddling through line-ups, ease in catching waves and plenty of glide, to take you where you wanna go, once your on one. Flattish deck, with full, down/soft rails, for floatation and stability. The flat deck allows us to stay relatively thin, with the KINGFISH, keeping the deck-line curvy. Even the larger sizes are relatively nimble, flexible and forgiving, underfoot. Balanced outline, with modest width in the nose tail, which both measure the same width, on all sizes, retaining plenty of central curve in the outline, for turning. The tail is still similar width to a shortboard and combined with the shallow swallow, it doe",Low entry rocker,soft rails,"Containing all the proven design details and DNA as the RNF_96, from which is ""spawned"", the RNF'96_KINGFISH features: Low entry rocker, for paddling through line-ups, ease in catching waves and plenty of glide, to take you where you wanna go, once your on one. The flat deck allows us to stay relatively thin, with the KINGFISH, keeping the deck-line curvy.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Lost,RNF 96 Long Toe,7877,https://lostsurfboards.com.au/products/rnf-96-long-toe,Performance Fish,Performance Fish,performance_fish,traditional_fish,Twin | Quad,weak,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"Introducing Lost x LongToe lamination PU constructed surfboards—unique, one-of-a-kind, crafted creations. Boasting LongToe's unique artistry in a smooth and bright finish on the bottom and rails with handcrafted pin line sanded decks. These boards are more than just watercraft—they're captivating pieces of rideable art that turn heads both in and out of the water. With each board being unique and one-of-a-kind, owning a Lost x LongToe lamination surfboard means owning a unique piece of art that also rips in the surf. The Lost/Mayhem RNF 96 is back and better than ever. The board that launched Matt Biolos' career has long captivated surfers around the world, particularly after the surfing done on the model by Corey Lopez, Andy Irons, Chris Ward and the rest of the Lost crew in the groundbreaking film 5'5"" x 19 1/4"". It was fast, loose and great fun to ride in smaller surf. Matt has refined the original shape to enhance its performance capabilities, producing a retro fish that really goes. This board has been the talk of the town after first appearing in Hawaii in the 20/21 winter. Many pro surfers (including those who don't ride for Lost) have been clamouring to get on the RNF 96 to try it out and now it's your turn! If you're looking for a small wave weapon that will keep a smile on your face even when the waves are less than stellar, then look no further.",Boasting LongToe's unique artistry in a smooth and bright finish on the bottom and rails with handcrafted pin line sanded decks.,,Boasting LongToe's unique artistry in a smooth and bright finish on the bottom and rails with handcrafted pin line sanded decks.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Lost,RNF Redux,7878,https://lostsurfboards.com.au/products/rnfredux2,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"For the RNF-REDUX, we set about blending the best of both boards. Keeping the pulled in performance and easy-going drive of the Classic, with glide and versatility of the RNF-Quint, we created a high-performance hybrid that paddles well and glides across flat-faced, sloppy, small junk surf, as well as perform radical, on rail, precise high-speed surfing in real waves. Features The rocker, bottom contours and forward outline are based on the Classic. The tail outline is a hybrid of both. An MR influenced, fluted wing, transitions into a narrower swallow. The deep wing and pulled in tail reduce surface area and supply that precise tack sharp feeling when turning in the pocket. The added area in front of the wing, makes a more parallel outline between the feet, providing planing, drive and glide. Like all versions of the RNF, the REDUX features a very low overall centerline rocker, with modest single concave under the front foot, to keep the board planing at low speeds. The concave gradually reduces to flat up in the nose, allowing forgiving entry into waves and in and out of turns. The vee in the tail enables the board to retain its very low stringer-line rocker, while still being easy to turn, and gives the board so much control. The radical change from concave in the centre, to vee in the tail creates an aggressive rail rocker that engages when the board is rolled onto a rail. ","Keeping the pulled in performance and easy-going drive of the Classic, with glide and versatility of the RNF-Quint, we created a high-performance hybrid that paddles well and glides across flat-faced, sloppy, small junk surf, as well as perform radical, on rail, precise high-speed surfing in real waves. Features The rocker, bottom contours and forward outlin",,"Keeping the pulled in performance and easy-going drive of the Classic, with glide and versatility of the RNF-Quint, we created a high-performance hybrid that paddles well and glides across flat-faced, sloppy, small junk surf, as well as perform radical, on rail, precise high-speed surfing in real waves. The tail outline is a hybrid of both.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
