manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Lost,Maysym Goofy,7850,https://lostsurfboards.com.au/products/maysymgoofy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. Purposely asymmetric boards have been around for decades. The advent, and popularization, is mostly credited to gifted designer, Carl Ekstrom. The general concept is we all surf with different leverage on our heels, vs our toes. Heel turns are more abrupt, without the ability to 'feather' our rail pressure with supple ankles and toes. Contrary to common misconception, Asymmetrical boards are not for 'going right or left', or 'backside or frontside' but are designed to work in symmetry with a natural or goofy footed surfer. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). Unlike many asyms floating around today, we reeled in the 'shock and awe' effect. These are genial asyms, attempting simply to make riding a really wide short board easier, when transitioning from heel to toe. The fins are set the same. No offset fin marks. No inverted pickle fork noses, and no over the top offset rockers or extreme curves. One of my favorite design ethos is 'Don't get loose until you have control. II'll let other vanguard shapers push the limits of balancing visual shock and actual function. We offer each size in ","Heel turns are more abrupt, without the ability to 'feather' our rail pressure with supple ankles and toes. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line).",,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. The tail is already pre-sh",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Maysym Regular,7851,https://lostsurfboards.com.au/products/maysymregular,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. Purposely asymmetric boards have been around for decades. The advent, and popularization, is mostly credited to gifted designer, Carl Ekstrom. The general concept is we all surf with different leverage on our heels, vs our toes. Heel turns are more abrupt, without the ability tobackside or frontside'but are designed to work in symmetry with a natural or goofy footed surfer. They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). Unlike many asyms floating around today, we reeled in the 'shock and awe' effect. These are genial asyms, attempting simply to make riding a really wide short board easier, when transitioning from heel to toe. The fins are set the same. No offset fin marks. No inverted pickle fork noses, and no over the top offset rockers or extreme curves. One of my favorite design ethos is 'Don't get loose until you have control. I'll let other vanguard shapers push the limits of balancing visual shock and actual function. We offer each size in Regular of Goofy footed build. I've painstakingly designed each board/size/regular/goofy, and worked closely with AKU Shaper, so each is pre-cut specific","They're almost always designed to be more forgiving on the heels (usually done by reducing surface area or shortening rail line) with more resistance on the toes (a wider, straighter, or longer rail and or rocker line). No inverted pickle fork noses, and no over the top offset rockers or extreme curves.",,"The MAYSYM features anatomically corrected tail curves for more control on a high volume, small wave Stub Rocket. The tail is already pre-shaped into the blank, before we hand fine tune the single channel, and fine tune the rest of the shape.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Goofy,7852,https://lostsurfboards.com.au/products/micks-tape-goofy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Score What is this Mayhem? An asymmetrical collaborative by Matt Biolos and Donald Brink dubbed the Micks Tape . We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022. A daring challenge knowing Mr.Fanning's propensity for scrutinising the most minimal of flaws. Packing controllable punch in a diminutive design required both excess and constraint. Maximum motor with minimum waste. We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Read More What does this mean for you? A compliment to your quiver. Not to replace or shadow dependable performers, but to balance the small board section with reasonable dimensions for progressive surfing. Not one size fits all: Mick stands almost 5'10"" tall and rides boards about this height in mid 27 liters. Micks #MicksTape is 5'3"" and pushed to 28.5 liters. A 6-7"" gap in length, for a world class master. Going up in overall size creates exponential opportunity for support through volume and reasonable widths to make average conditions manageable, crowded line ups tolerable and yet steer with ease on the still short rail line, for ","We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Going up in overall size creates exponential opportunity for support through volume and r",,"We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Regular,7853,https://lostsurfboards.com.au/products/micks-tape-regular,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | alternative,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"What is this Mayhem? An asymmetrical collaborative by Matt Biolos and Donald Brink dubbed the Micks Tape . We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022. A daring challenge knowing Mr.Fanning's propensity for scrutinising the most minimal of flaws. Packing controllable punch in a diminutive design required both excess and constraint. Maximum motor with minimum waste. We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Read More What does this mean for you? A compliment to your quiver. Not to replace or shadow dependable performers, but to balance the small board section with reasonable dimensions for progressive surfing. Not one size fits all: Mick stands almost 5'10"" tall and rides boards about this height in mid 27 liters. Micks #MicksTape is 5'3"" and pushed to 28.5 liters. A 6-7"" gap in length, for a world class master. Going up in overall size creates exponential opportunity for support through volume and reasonable widths to make average conditions manageable, crowded line ups tolerable and yet steer with ease on the still short rail line, for more m","We created a compact craft that would match Mick's performance volume and hopefully handle a diverse array of waves, hold a rail through proper arcs, fit refreshingly in tight and unique creases, and uniquely utilise flat faces, energy pockets and power sections, alike. Going up in overall size creates exponential opportunity for support through volume and r",,"We were restricted to a length limit of 5'3"" in shaping a board for Mick Fanning to ride in the Maldives, for STAB's #ElectricAcidSurfboardTest (EAST) 2022.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Micks Tape Sym,7854,https://lostsurfboards.com.au/products/micks-tape-sym,Performance Fish,Performance Fish,performance_fish,alternative,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"The ""MicksTape-SYM "": A fully symmetrical version of Stab's 2022, #ElectricAcidSurfboardTest winning board, as chosen by Mick Fanning. For anyone with apprehension about asymmetrical boards, but still interested in the overall performance of the original #MicksTape. Much of the reason we made the original an Asym, was knowing the ""Test"" was to be in typically powerful, peak season, Maldivian reef passes. Tasked with designing a sub-5'3"" board, for these types of waves, we bet that a bit less surface area on the heel edge would help. It did…But for everyday surf, in non-reef pass power, we feel a spin on standard swallow, would be a simple solution. Similar to the typical swallow, but with a reverse inner curve, the smooth flow of the ""Gull"" tail, is reminiscent of the original #MicksTape. Designed to be effective much shorter than your standard short boards and even fish the smallest performer in your quiver. Choose a length that lines up the kind of width and volume you can be comfortable on and push yourself to fit in new parts of the wave. Just like Mick showed us how. Essentially the same board, in every way, except the last couple inches of tail outline, the #MicksTape-SYM delivers the same high performance, diminutive package as the asym version, but with an easy to understand tail, for all you traditionalists. Goofy or Regular, one board fits all stances.",,,"It did…But for everyday surf, in non-reef pass power, we feel a spin on standard swallow, would be a simple solution. Similar to the typical swallow, but with a reverse inner curve, the smooth flow of the ""Gull"" tail, is reminiscent of the original #MicksTape.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Lost,Mini Driver (Re Issue),7855,https://lostsurfboards.com.au/products/mini-driver-2,Step Up,Reef Step Up,step_up,,Thruster,moderate,,Advanced | Expert,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy step_up.,"The MINI-DRIVER …Strikes Back! 2011: 17-year-old Kolohe Andino is burning up the surf scene. After a stellar run through the amateur ranks, he barnstorms the domestic WQS events and sets his sights on WCT qualification. He rapidly achieves it, nailing multiple finals in international 6* and 10* events. Still a child, but pushed by big contracts and big expectations on his young shoulders, he prepares to take on the world. …But not before a dream surf trip to the still relatively uncrowded Mentawais, with a star-studded crew of surfers. I get invited to tag along… ""Hey, my dad is coming. You should too!"" Why not! We begin building a quiver. Daddy Dino is flexing: ""You need air boards, comp boards, and a couple good wave boards. A step-up and back-ups…"" All performance, comp-type boards, designed to prepare for battle. But Kolohe is a kid. A kid with not much of a childhood. A professional competitor since his pre-teen years—and he wants something fun. ""Make me a tiny little board that can rip proper waves. Fits in the tube, but goes really f***ing fast too. Short and wide, but a tail for good waves… and fast!"" The DRIVER was already our premiere comp model—Kolohe's, and other team riders', staple. Starting with a wider-than-average Round Pin DRIVER, I cut a few inches off the nose, then re-pulled in (and re-flipped) the tip. The first MINI-DRIVER. We sprayed it highlighter yello",,,"Short and wide, but a tail for good waves… and fast!"" The DRIVER was already our premiere comp model—Kolohe's, and other team riders', staple. Starting with a wider-than-average Round Pin DRIVER, I cut a few inches off the nose, then re-pulled in (and re-flipped) the tip.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Step Up; \bstep[ -]?up\b,,
Lost,Mod Quad,7856,https://lostsurfboards.com.au/products/mod-quad,High Performance Shortboard,Competition HPSB,performance_shortboard,hybrid_shortboard,Thruster,weak,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"""A four-fin specific, performance shortboard hybrid, designed for every day fun"" ""The Mod Quad feels like a a faster, looser, ""free-er"" version of a typical performance small wave Thruster."" As the name implies, The Mod Quad is a modern, quad-fin fun machine, designed for playful performance in every day conditions. Inspired by a nudging from our Southern California sales rep, former WCT competitor and all around shred stylist, Nate Yeomans. ""Make me a quad shortboard, like Beschen and Michael Ho ride, in Hawaii, but for typical California junk."" We've been building unique little hybrid quads for Shane Beschen and Pops Ho, over in Hawaii, for years now. They love 'em in typical Punchy hot dog days, on the NorthShore, but never really had many requests or demand to elaborate on them. Starting with those boards in mind, but with smaller, softer, California and East Coast surf in mind, we went to work. The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin. Low rocker for speed, concave for lift, curvey rail line for turning and the Vee out the back, which acts like a rear fin, guiding and holding in through turns. A generally wide and skatey, performance outline, with","The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin.",,"The Mod Quad has a low overall curve, with a fast entry and a drivey tail rocker. It features an almost exaggerated rail line rocker, that creates a deep single concave, between the feet and hyper-extends through the tail, ending in a noticeable Vee, behind the rear fin.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Lost,Party Crasher,7857,https://lostsurfboards.com.au/products/partycrashernotint,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,The official Lost product record identifies the Party Crasher as a current surfboard model. Quivrr classifies it conservatively as an all-round hybrid shortboard with thruster or five-fin options; confirm the current manufacturer specifications before drawing conclusions about wave range or rider suitability.,,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Party Platter,7858,https://lostsurfboards.com.au/products/party-platter,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,weak,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Party Platter: A minuscule wave marauder. Perpetually plagued with particularly petite waves? Dreary small surf doldrums got you down? Lake-like ankle slappers all across town? No need for a log. Soft tops bog. And mids don't fit, If you really wanna rip. Have no fear. The Party Platter is here, DJ Mayhem's latest release, Designed to bring you small wave peace. Radical rhythms and direct drive groove, Spinning maximum RPMs, To get you on the move. High fidelity hot wax, Fresh off the press, Elevate and eliminate, Your small wave stress. The Party Platter, Ultra short and extra wide, For your flat day fret, Motivation to get out and glide, You can confidently bet. With notes of The Bean Bag, In the key of The Couch Potato, And tuned to The Plank, This latest ""little disc,"" Is worth a trip to your bank. Low rocker and parallel lines, Amplify speed, drive, and glide, Flat deck and full rails, For a stable, silky smooth ride. Conservative bottom curves, Concave and vee, Lend lift and rail engagement, Have you walking on water, With ease. The Party Platter: Fresh wax, hot off the press, A direct drive, shortwave amplifier, Eliminating your small wave stress.","Low rocker and parallel lines, Amplify speed, drive, and glide, Flat deck and full rails, For a stable, silky smooth ride. Conservative bottom curves, Concave and vee, Lend lift and rail engagement, Have you walking on water, With ease.",full rails,"Radical rhythms and direct drive groove, Spinning maximum RPMs, To get you on the move.",,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Pick Up Stick,7859,https://lostsurfboards.com.au/products/pickupsticklibtech,Longboard,Longboard,longboard,performance_shortboard,Single | Two Plus One,moderate,,Beginner | Progressing | Intermediate | Advanced,very_high,trim_glide_and_noseride,longboard | paddle_support | small_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | mid_length | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy longboard.,"The Pickup Stick shape perfectly fills the gap between a shortboard and a longboard surfboard. A smooth flowing shape and rocker combined with a single to double to flat tail contour for high performance shortboard style maneuvers and a concave for nose riding lift, refined but forgiving rails and great volume all add up to non stop wave catching performance/fun. Whether you are first timer looking for a board that will be easy to progress on, a weekend warrior that is looking for maximum wave time or if you are a ripper looking for that mid sized fun/performance option that takes an average day and makes it special, the Pickup Stick is always a perfect choice. *Lib Tech boards come with their own proprietry fin boxes. These are FCS II compatible. Please not that the 7'0 and 7'6 are a 5 fin set up and the 8'0 is a 2 + 1 Thruster set up.","A smooth flowing shape and rocker combined with a single to double to flat tail contour for high performance shortboard style maneuvers and a concave for nose riding lift, refined but forgiving rails and great volume all add up to non stop wave catching performance/fun.",forgiving rails,"A smooth flowing shape and rocker combined with a single to double to flat tail contour for high performance shortboard style maneuvers and a concave for nose riding lift, refined but forgiving rails and great volume all add up to non stop wave catching performance/fun.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Longboard; \blongboard\b; \bnose ?rid,,
Lost,Pisces,7860,https://lostsurfboards.com.au/products/pisces-black-sheep-pinline,Performance Fish,Performance Fish,performance_fish,daily_driver,Twin | Quad,moderate,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"The Lost Pisces is an all-around performance fish that is going to be your new everyday board. The Pisces works in bad waves, good waves, mid-level surfers, elite pros... and everything in-between. Born from the classic RNF96 Matt has added some refinements to make it turn tighter in the pocket, carve perpendicular on the face, fin-free control in the lip, and still skate freely across the flats. All without jeopardising speed and control. The Lost Pisces features: A pulled-in nose, with added rocker up front and flatter between the feet. Deeper concave through the mid-section and increased curve through the rail-line rocker, under the rear foot. A mellow wing, aligned to work with the front fins. Five fin boxes, for multiple options: Quad, Twin+2, Twin+1, straight Twin, for you loosey -goosey, cool kids, and even a Thruster, for you diehards. Additional vee to the swallow tips and a scooped-out deckline in the tail that more closely mirrors the bottom curve and brings improved pocket control. Change is constant, Evolution is everywhere, And everything must evolve. To remain static is to die, In life... and in design. *Note - colours are only available in the specified sizes. Blue - 5'3, 5'7, 5'11, 6'3 Army - 5'4, 5'8, 6'0, 6'4 Red - 5'2, 5'6, 5'10, 6'2, 6'6 Grey - 5'5, 5'9, 6'1, 6'5 Colours are available on any size for custom order","The Lost Pisces features: A pulled-in nose, with added rocker up front and flatter between the feet. Deeper concave through the mid-section and increased curve through the rail-line rocker, under the rear foot.",,Additional vee to the swallow tips and a scooped-out deckline in the tail that more closely mirrors the bottom curve and brings improved pocket control.,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Lost,Pocket Rocket Round,7861,https://lostsurfboards.com.au/products/pocketrocketround,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,beach_break,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Pocket Rocket was first developed for Kolohe Andino, for the varied beach breaks of Europe, in 215. After years of mostly riding only Drivers and Sub Drivers, he requested a board with a new rocker that ""fits more in the pocket, and lets me push hard, but still fast in the flat. Quite a challenge. We made a few and I scribbled 'Pocket Rocket' on them. Out of the gate he netted a QF finish (Azores) and a Win (Cascias) in back to back 1k WQS events. He then went on to solid runs in the France and Portugal WCT events. It's built around a smooth, continuous rocker, to fit in the 'pocket', with enough concave cutting through it to 'rocket' down the line and across flats. With plenty of tail curve, the 'Pocket Rocket' turns tight and whippy off the tail, but with a relaxed enough curve forward to still project and connect. The Pocket Rocket was quickly adopted under the feet of most of our team and various travelling Pros. It also became popular with the Bros, when we introduced the 'EDD' (Every Day Dims) for average surfers wanting to ride HP designs. In 216, Joan Duru rode a quiver of Pocket Rockets to qualification on the WCT. Young phenom, Yago Dora, has been on a tear this year...winning the Newcastle Pro and famously taking down 3 World Champs en route to a semi final finish in The Oi Rio Pro, as a wildcard, on a board quiver of round tail Pocket Rockets. Almost our entire ","After years of mostly riding only Drivers and Sub Drivers, he requested a board with a new rocker that ""fits more in the pocket, and lets me push hard, but still fast in the flat. It's built around a smooth, continuous rocker, to fit in the 'pocket', with enough concave cutting through it to 'rocket' down the line and across flats.",,round tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Pocket Rocket Squash,7862,https://lostsurfboards.com.au/products/pocketrocketsquash,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,beach_break,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Pocket Rocket was first developed for Kolohe Andino, for the varied beach breaks of Europe, in 215. After years of mostly riding only Drivers and Sub Drivers, he requested a board with a new rocker that ""fits more in the pocket, and lets me push hard, but still fast in the flat. Quite a challenge. We made a few and I scribbled 'Pocket Rocket' on them. Out of the gate he netted a QF finish (Azores) and a Win (Cascias) in back to back 1k WQS events. He then went on to solid runs in the France and Portugal WCT events. It's built around a smooth, continuous rocker, to fit in the 'pocket', with enough concave cutting through it to 'rocket' down the line and across flats. With plenty of tail curve, the 'Pocket Rocket' turns tight and whippy off the tail, but with a relaxed enough curve forward to still project and connect. The Pocket Rocket was quickly adopted under the feet of most of our team and various traveling Pros. It also became popular with the Bros, when we introduced the 'EDD' (Every Day Dims) for average surfers wanting to ride HP designs. In 216, Joan Duru rode a quiver of Pocket Rockets to qualification on the WCT. Young phenom, Yago Dora, has been on a tear this year...winning the Newcastle Pro and famously taking down 3 World Champs en route to a semi final finish in The Oi Rio Pro, as a wildcard, on a board quiver of round tail Pocket Rockets. Almost our entire t","After years of mostly riding only Drivers and Sub Drivers, he requested a board with a new rocker that ""fits more in the pocket, and lets me push hard, but still fast in the flat. It's built around a smooth, continuous rocker, to fit in the 'pocket', with enough concave cutting through it to 'rocket' down the line and across flats.",,round tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Psycho Killer,7863,https://lostsurfboards.com.au/products/psychokiller,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,powerful,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Psycho Killer is a psychotic spin-off from the ever-popular Quiver Killer. Featuring all the design aspects that made the Quiver Killer one of the most popular surfboards in the world for the last few years, it's easy to catch waves and create speed. It loves tubes, and fat faces, and is fully capable of performing full rail carves and nimble manoeuvres when asked. This sort of wide-ranging function is what makes the 'Killer' Series a favourite for surfers from our top team to everyday Dazzas and Shazzas. Including: Revamped outline, featuring a refined nose curve and double bump Swallow Tail, for more 'Pop' in small surf, while retaining hold in solid waves. New 'Hidden Volume', two stage deck line. Packs in the foam for paddling, drive and stability, but keeps the rails sensitive and agile for precise rail based surfing.","It loves tubes, and fat faces, and is fully capable of performing full rail carves and nimble manoeuvres when asked. Packs in the foam for paddling, drive and stability, but keeps the rails sensitive and agile for precise rail based surfing.",full rail,Swallow Tail,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Lost,Puddle Fish,7864,https://lostsurfboards.com.au/products/puddlefish,Fish,Twin Fin Fish,traditional_fish,,Twin,weak,,Intermediate | Advanced,high,flow_and_speed,fish | traditional_fish | weak_wave | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | twin_pin,Curated weak-wave fish classification.,"Designed for unadulterated lateral speed in small surf, the PuddleFish is an extreme little speed machine. A fast fishy spin on the very popular Puddle Jumper. Distinctly shaped with an inverted swallow, set inside a wide square tail, and a speed bleeding, afterburner, release channel exiting the tail. The PuddleFish allows full force, small wave, rail surfing with confidence and none of the cumbersome drift usually associated with alternative fish shapes. ~Matt Biolos","The PuddleFish allows full force, small wave, rail surfing with confidence and none of the cumbersome drift usually associated with alternative fish shapes.",,"A fast fishy spin on the very popular Puddle Jumper. Distinctly shaped with an inverted swallow, set inside a wide square tail, and a speed bleeding, afterburner, release channel exiting the tail.",,medium,review_required,hold_for_owner_review,False,current primaryFamily=Fish,,
